Customer Id,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Cost,sculpture_shipping_price,price_per_wgt,Area,Transport_Material,City,State,Code,scheduled_year,scheduled_weekofyear,scheduled_month,scheduled_dayofweek,scheduled_weekend,delivery_year,delivery_weekofyear,delivery_month,delivery_dayofweek,delivery_weekend
fffe340031003400,0.49,36.0,11.0,8.75904072752422,3,617,3148,0,0,1,1,1,1,0,1047.27,391,8751,735,11,0,0,3235,0,16,3,5,1,1,17,3,2,0
fffe3200380032003600,0.15,33.0,15.0,10.51542467767053,2,1247,3650,1,0,1,3,0,1,0,531.38,2889,8692,841,26,6054,6,8980,0,11,2,3,0,1,11,2,4,0
fffe3200320038003600,0.71,13.0,8.0,11.61760975203703,6,2864,4086,0,0,0,2,0,1,0,1429.07,7712,8797,199,22,1898,23,7249,1,3,0,4,0,2,4,1,0,0
fffe3500360039003900,0.21,22.0,8.777777777777779,7.936302693201959,2,89,1445,0,0,1,1,0,1,0,236.08,452,4270,408,10,2741,30,8031,0,42,9,2,0,1,42,9,1,0
fffe3400330036003600,0.5,20.0,9.0,7.6624678152002375,5,423,464,0,0,0,1,1,1,0,275.94,5452,1029,387,13,4338,21,9344,4,29,6,3,0,5,29,6,6,1
fffe3800350035003000,0.31,31.0,18.0,8.88751459738882,3,1607,4183,0,0,1,3,1,1,0,925.46,4565,9772,894,27,23,22,615,3,5,1,1,0,4,4,1,5,1
fffe3500350032003200,0.11,26.0,8.0,5.886104031450156,0,300,597,0,1,0,1,0,0,0,154.1,4333,3181,438,8,6557,12,7765,2,21,5,3,0,3,21,4,1,0
fffe3200350033003000,0.28,64.0,21.0,7.967973179662935,7,348,575,0,0,0,2,0,1,0,188.91,4760,1190,1189,23,425,23,3144,1,25,6,5,1,2,25,6,6,1
fffe3300390032003200,0.43333333333333335,33.0,6.0,6.368187186350492,0,175,347,0,1,1,1,0,0,0,215.06,3997,1510,418,8,2485,28,6047,0,48,10,0,0,1,48,11,2,0
fffe3400310031003800,0.41,42.0,15.0,7.04141166379481,0,343,76,1,0,0,0,0,0,0,233.45,6066,300,946,0,1567,1,5784,4,24,5,6,1,5,24,5,6,1
fffe3900320034003300,0.74,32.0,11.0,6.966967138613983,0,576,821,1,0,0,3,0,0,0,1327.39,5516,2913,682,24,5442,37,878,3,29,6,6,1,4,29,6,6,1
fffe3200340036003500,0.47,14.333333333333334,5.0,5.303304908059076,3,169,1287,0,0,1,2,1,1,0,211.89,1149,6489,145,19,5890,44,2935,2,14,3,2,0,3,14,3,6,1
fffe3900350036003200,0.01,31.0,15.0,10.743544978410695,2,2289,2403,1,0,1,0,0,1,0,466.43,7538,6449,807,2,5976,53,4824,0,19,4,2,0,1,19,4,6,1
fffe390035003300,0.66,13.0,8.88888888888889,7.152268856032539,3,146,104,0,0,1,1,1,1,0,241.61,4696,329,229,11,4472,45,6997,0,33,7,5,1,1,34,7,2,0
fffe3200310039003900,0.4,19.0,9.0,13.479559385565517,5,4100,3195,1,1,0,0,0,1,0,10208.2,9220,6930,376,5,373,39,6962,0,20,4,6,1,1,21,4,3,0
fffe3600350034003500,0.36,15.0,8.0,6.274762021241939,0,39,582,0,0,1,2,0,1,0,179.28,1344,2619,238,16,370,51,4988,1,43,10,3,0,2,43,10,3,0
fffe3400380031003300,0.45,14.0,6.888888888888889,8.405867252286946,1,784,1353,0,1,1,1,0,1,0,359.29,5566,3502,182,9,3197,16,6990,0,42,9,0,0,1,42,9,2,0
fffe3900370038003400,0.82,16.0,7.0,6.013715156042802,3,47,182,0,0,1,0,1,1,0,307.99,3025,1130,221,3,1751,19,7586,2,24,5,6,1,3,25,5,2,0
fffe3800330033003300,0.89,32.0,15.0,6.210600077024653,7,393,156,0,0,0,2,0,1,1,686.83,6075,915,820,23,5957,26,5592,1,14,3,0,0,2,14,3,0,0
fffe3700330031003700,0.11,16.0,7.0,6.839476438228843,3,90,167,0,0,1,2,1,1,0,142.49,3753,583,221,19,4925,12,930,3,49,11,0,0,4,48,11,5,1
fffe3200300034003100,0.36,8.0,8.222222222222221,3.970291913552122,7,260,960,0,0,1,2,0,1,0,171.22,2782,7101,132,23,4008,19,983,1,41,9,5,1,2,41,9,6,1
fffe3300380039003200,0.78,33.0,7.0,5.777652323222656,7,7,435,1,0,1,1,0,1,0,454.35,1345,2515,477,15,3535,2,7435,1,44,10,1,0,2,44,10,1,0
fffe3500320039003000,0.71,32.0,10.0,8.686271897083262,4,4181,2458,1,0,1,1,0,1,0,7140.92,9410,7538,633,12,5712,47,9301,0,20,4,4,0,1,21,4,1,0
fffe3800340035003900,0.15,10.0,4.0,4.948759890378168,0,221,271,0,0,0,2,0,1,0,101.81,4766,2709,80,16,737,47,2035,4,33,7,1,0,5,33,7,5,1
fffe3100390038003200,0.61,11.0,8.0,7.763871287820222,2,135,877,0,0,1,3,0,1,0,311.34,1656,2365,167,26,5672,18,1936,1,47,10,1,0,2,47,10,0,0
fffe3800360038003400,0.17,14.0,7.0,8.48673398393153,1,22,32,0,0,0,2,0,1,0,155.03,3406,20,184,17,130,50,5295,0,34,7,5,1,1,34,7,3,0
fffe3700350036003100,0.63,7.0,5.0,8.748463629942055,6,1649,2690,0,0,1,2,0,1,0,664.4,6330,7972,63,22,3022,18,6133,2,22,5,6,1,3,23,5,0,0
fffe3800330033003200,0.48,17.0,7.0,10.904725866572983,4,2652,1522,0,0,1,2,0,1,0,604.94,8292,2277,234,20,2219,33,5275,1,30,7,5,1,2,30,7,6,1
fffe3200300030003600,0.57,29.0,12.666666666666666,12.738584415773538,6,3993,1890,0,0,0,1,0,1,0,3106.29,9348,3128,698,14,5688,17,1212,1,3,0,3,0,2,3,0,2,0
fffe320037003300,0.4,9.0,4.0,6.3987332836719935,4,925,1016,0,1,1,0,0,1,0,275.43,6395,4413,64,4,1567,1,4772,3,48,11,4,0,4,48,11,4,0
fffe3500380035003000,0.56,19.0,7.0,6.22455842927536,3,354,121,0,1,1,2,1,1,1,300.9,5999,780,275,19,4872,15,1555,3,31,7,3,0,4,31,7,5,1
fffe3500320030003500,0.56,43.0,8.0,12.216790008871369,4,3464,2535,1,1,1,0,1,1,1,8113.07,8700,6100,671,4,2634,45,8415,0,14,3,4,0,1,14,3,5,1
fffe310032003200,0.45,30.0,10.0,13.421347342185964,4,3923,4492,0,0,1,2,0,1,0,4075.33,8862,8615,606,20,5520,21,157,1,39,9,2,0,2,38,9,6,1
fffe3100390039003300,0.37222222222222223,20.0,13.0,10.000841097792039,1,2113,1520,0,1,0,1,0,0,0,693.35,7826,2844,529,9,3269,40,3195,0,50,11,1,0,1,50,11,2,0
fffe3900320030003300,0.14,10.0,4.0,4.983606621708336,3,385,1294,0,0,0,2,1,1,0,162.96,3073,6798,80,19,1803,44,2482,1,43,9,0,0,2,43,9,0,0
fffe3600310039003600,0.64,13.0,8.0,7.489039018718842,4,2766,1902,0,0,0,2,0,0,0,724.63,8216,6804,199,20,2941,14,4429,4,8,2,6,1,5,9,2,2,0
fffe3500350033003000,0.5011111111111111,30.0,9.0,7.234898420314831,0,200,536,1,0,1,1,0,1,0,366.0,3582,1540,549,8,4315,9,1267,4,5,1,0,0,5,4,1,5,1
fffe3100320039003200,0.49888888888888894,16.0,6.0,7.7279755421055585,1,306,566,0,0,0,2,0,1,1,178.98,4474,1314,181,17,5263,47,5995,4,25,5,5,1,5,25,5,1,0
fffe3800300036003200,0.08,9.0,5.0,7.290292882446597,1,298,428,1,0,0,3,0,1,0,144.13,4839,1139,97,25,6554,28,7997,4,1,0,6,1,5,1,0,6,1
fffe3500310031003000,0.28,13.88888888888889,5.0,5.850755844048338,0,312,975,0,1,0,2,0,0,0,185.35,3318,4913,141,16,2023,44,7166,0,28,6,4,0,1,28,6,4,0
fffe310036003600,0.45,68.0,22.0,16.125936530760455,4,4775,3523,0,1,1,2,1,1,0,789535.43,9906,6615,1213,20,5710,30,8200,2,11,2,6,1,3,11,2,6,1
fffe3900390033003600,0.64,30.0,9.0,6.212606095751519,7,213,1222,0,1,1,2,0,1,1,523.65,1633,5346,549,23,4379,24,6217,4,26,6,1,0,5,26,6,1,0
fffe310034003700,0.52,27.0,12.0,7.67275789664251,0,216,930,1,0,0,2,0,1,0,353.87,2411,2616,638,16,1643,26,593,2,17,4,5,1,3,17,4,6,1
fffe3300330030003800,0.08,19.0,8.0,9.711012324135034,1,863,2787,0,0,1,1,0,1,0,348.35,1866,7695,334,9,6816,15,4931,2,12,2,1,0,3,11,2,5,1
fffe3600300032003100,0.14,4.0,4.0,6.914730892718563,6,330,749,0,1,0,0,0,0,0,226.64,4089,2660,12,6,6624,5,2964,2,4,1,3,0,3,4,1,4,0
fffe3100380034003900,0.77,15.0,8.0,6.204302602243356,1,284,3011,0,0,0,2,0,1,0,950.08,98,9758,238,17,3635,3,4628,3,20,4,0,0,4,20,4,3,0
fffe3900310038003900,0.15,8.0,5.0,8.889997357284841,6,904,3240,1,0,1,3,0,1,1,460.39,1367,8822,80,30,4447,3,8204,3,27,6,4,0,4,27,6,3,0
fffe3100330037003800,0.15,41.0,10.0,8.344505083590521,3,519,386,1,1,0,1,1,0,1,283.15,6108,529,752,11,2629,16,7895,3,34,7,3,0,4,35,8,0,0
fffe3200350035003200,0.58,25.0,9.0,9.194515821629212,2,1816,4401,0,0,1,1,0,1,0,1427.82,5374,9807,468,10,5076,47,2169,0,15,3,6,1,1,15,3,6,1
fffe3700380038003500,0.77,9.0,5.0,8.632662441222351,4,744,3080,0,1,0,0,0,0,0,951.24,852,8709,97,4,782,4,4548,2,21,5,6,1,3,21,5,3,0
fffe3400370033003000,0.52,13.0,7.0,6.234410725718371,0,172,91,0,0,0,2,0,1,0,338.63,4973,673,172,16,6321,10,2761,4,21,4,3,0,5,21,4,3,0
fffe3800390033003200,0.44,15.0,7.0,8.202208436436448,1,78,555,0,0,0,0,0,1,0,243.57,1891,1007,201,1,5820,46,55,3,46,10,6,1,4,46,10,4,0
fffe3700320036003000,0.21,43.0,17.0,16.089681464394243,6,4676,2675,0,0,1,2,0,1,1,40870.92,9829,4661,1006,22,5839,5,4183,4,6,1,3,0,5,6,1,3,0
fffe3100330031003200,0.42000000000000004,30.0,13.0,9.996977895623466,5,2087,2216,1,0,0,0,0,1,1,2440.51,7382,6317,730,5,3542,47,2294,2,35,8,0,0,3,34,8,6,1
fffe350032003100,0.63,8.0,4.0,8.561784074744113,5,539,3364,0,0,0,1,0,0,0,909.54,169,9170,54,13,801,29,2125,1,12,2,0,0,2,12,2,1,0
fffe3800380030003500,0.39,29.0,10.0,9.27977314669152,2,1501,1870,0,1,0,2,0,0,0,500.46,6720,5469,587,18,1200,5,2798,4,12,2,4,0,5,12,2,2,0
fffe3800370033003900,0.02,19.0,7.0,11.514144721374958,4,2664,2962,1,0,0,3,0,1,0,479.98,7750,7243,275,28,5441,12,7330,1,33,7,5,1,2,33,7,2,0
fffe3700350039003700,0.45,21.0,12.0,8.297543529356284,3,1,1326,0,0,0,2,1,1,0,330.97,175,3518,510,19,2089,12,7860,4,32,7,3,0,5,32,7,0,0
fffe3300370030003100,0.69,27.0,20.0,8.156223323194624,3,1090,847,1,1,1,0,1,0,1,875.2,6851,1917,882,3,6380,5,6492,3,49,11,6,1,4,50,11,3,0
fffe3200390034003000,0.26,29.0,13.0,10.804502196857767,5,3013,2421,0,0,0,2,0,1,0,818.56,8264,6479,714,21,5517,8,5577,2,12,2,2,0,3,12,2,3,0
fffe3800380035003800,0.74,36.0,8.0,9.243484970568485,1,574,1721,1,1,0,0,0,1,1,2088.98,3148,4706,585,1,2014,5,2158,2,47,10,2,0,3,47,10,3,0
fffe310036003500,0.6177777777777778,18.0,7.0,5.545177444479562,7,259,271,0,0,0,2,0,1,1,178.77,5019,1955,254,23,6418,25,1337,4,26,6,3,0,5,26,6,2,0
fffe3600310034003700,0.43,31.0,10.555555555555555,9.119977931895791,2,1852,1489,0,0,0,1,0,1,0,471.67,7556,3377,643,10,1098,48,3282,1,41,9,4,0,2,41,9,2,0
fffe3500310031003700,0.82,24.0,10.0,9.589534379144528,5,147,1215,0,0,1,1,0,1,0,661.95,1075,2077,488,13,2301,32,9310,2,30,7,1,0,3,30,6,0,0
fffe370033003500,0.63,8.0,4.0,4.605170185988092,0,364,845,1,0,0,0,0,1,0,320.69,4085,6066,54,0,6039,35,3106,0,15,3,6,1,1,15,3,2,0
fffe3200310036003600,0.79,37.0,13.0,8.374246182096304,3,1203,241,0,0,0,3,1,1,0,563.4,7484,246,822,27,1112,3,1926,3,12,2,5,1,4,12,2,1,0
fffe3900350038003100,0.37,27.0,13.0,13.612032369623968,4,4356,1879,0,0,0,3,0,1,1,6656.64,9636,2579,680,28,1587,14,272,2,46,10,4,0,3,47,10,1,0
fffe3500350034003900,0.91,64.0,15.0,11.6286530563142,2,3513,3106,1,0,0,1,1,1,0,16841.27,8615,7428,1096,10,6765,5,8829,2,13,3,2,0,3,13,3,2,0
fffe3700370033003500,0.75,17.0,8.0,11.72412598131456,4,3753,3410,0,1,1,0,0,1,1,55036.68,8816,7869,286,4,1567,1,7276,4,5,1,2,0,5,5,1,4,0
fffe3900380037003100,0.66,3.0,3.0,4.127134385045092,4,245,1381,0,1,1,0,0,1,0,275.79,1598,7787,3,4,4222,37,9280,1,41,9,0,0,2,41,9,3,0
fffe3900310030003800,0.97,21.0,11.0,5.313205979041787,7,185,835,0,1,1,2,0,1,0,844.28,2347,5073,477,23,3448,53,936,0,21,4,6,1,1,21,4,4,0
fffe3200370036003700,0.4844444444444444,6.0,4.0,4.897839799950911,5,378,638,0,0,0,2,1,1,0,475.34,4777,4840,31,21,3947,23,9347,3,12,2,1,0,4,12,2,1,0
fffe3400390034003500,0.01,29.0,14.0,13.44213696440249,4,4104,3663,0,0,0,2,0,1,0,2841.53,9140,7629,747,20,1567,4,3061,4,19,4,6,1,5,19,4,3,0
fffe3500320036003800,0.93,5.0,5.0,4.2626798770413155,5,65,574,1,0,1,1,0,1,1,304.62,1671,5535,34,13,4807,53,7220,4,8,2,6,1,5,8,2,5,1
fffe3400380033003600,0.1,26.0,8.0,6.100318952020064,0,140,396,0,0,0,2,0,1,1,115.61,3431,1959,438,16,5736,31,6685,2,20,4,0,0,3,20,4,0,0
fffe350036003600,0.57,22.0,6.0,6.5337888379333435,0,346,774,0,0,0,2,0,1,0,302.1,4150,3213,273,16,4019,17,2438,2,29,6,1,0,3,29,6,0,0
fffe3300370039003400,0.35,28.0,10.0,9.40351943877092,2,1982,4354,1,1,1,0,0,0,0,1266.29,6029,9749,571,2,4851,6,6434,3,48,11,4,0,4,48,11,3,0
fffe370031003500,0.19,32.0,20.0,8.633731007664188,3,374,2651,1,0,1,1,1,1,0,521.21,183,7943,953,11,706,13,1528,2,20,4,1,0,3,20,4,2,0
fffe3200310035003400,0.34,53.0,16.0,9.623707509980202,3,1839,4240,0,0,0,2,1,0,1,1214.04,5616,9609,1058,19,4089,34,4379,4,15,3,6,1,5,16,3,0,0
fffe3200350038003900,0.13,24.0,9.0,12.820693260159281,6,3864,3074,1,0,0,1,0,0,1,1768.51,8984,6963,448,14,2390,45,1902,1,51,11,5,1,3,0,0,2,0
fffe3700320037003400,0.71,5.0,4.0,6.925595197110468,4,274,372,1,1,0,0,0,0,0,346.76,4835,1189,21,4,1085,3,2569,1,37,8,2,0,2,37,8,2,0
fffe3300310035003200,0.67,21.88888888888889,6.0,8.400659375160286,1,1352,253,0,1,1,1,0,1,0,487.64,7641,257,270,9,2212,47,1662,2,34,7,0,0,3,34,7,1,0
fffe3800390031003400,0.94,22.0,11.0,11.958053496134768,4,3201,2530,0,1,0,0,0,0,0,4964.25,8443,6204,490,4,5979,40,5835,0,35,8,5,1,1,36,8,2,0
fffe3900360036003100,0.55,34.0,8.0,12.67379241876106,4,3942,1980,0,0,1,0,0,1,0,3099.02,9289,3672,554,4,1131,18,9314,0,3,0,6,1,1,4,0,3,0
fffe3400310032003100,0.64,26.555555555555557,9.0,12.310603817377475,5,3877,4503,0,0,0,0,1,0,0,4485.55,8803,8994,485,5,782,4,7549,1,43,10,5,1,2,43,10,4,0
fffe3900340037003600,0.02,3.0,2.0,4.189654742026425,6,30,501,0,1,0,2,0,0,0,216.13,1463,5314,0,22,5069,13,6966,2,49,11,0,0,3,48,11,3,0
fffe3400390033003700,0.41,43.0,32.0,17.78803541061354,6,4805,3437,1,0,1,3,0,1,1,221014.39,9949,5928,1194,30,5400,26,1650,2,23,5,1,0,3,23,5,5,1
fffe3900330030003200,0.46,5.0,5.0,4.060443010546419,0,194,262,0,0,1,3,0,1,0,133.82,4546,4248,34,24,4702,16,844,0,16,3,6,1,1,17,3,3,0
fffe3300380033003500,0.36,5.0,5.0,3.1354942159291497,0,64,781,0,0,0,3,0,1,0,150.31,1143,7701,34,24,0,4,3431,3,0,0,3,0,4,0,0,2,0
fffe3600370038003700,0.35,6.0,4.0,3.6109179126442243,7,135,147,0,0,0,2,0,1,0,104.35,4407,4410,31,23,2873,39,8916,3,48,11,2,0,4,48,11,5,1
fffe3900350038003000,0.68,11.0,7.0,10.050052389617964,4,2014,1843,0,0,0,2,0,1,0,1077.96,7502,4764,152,20,5525,11,3972,0,28,6,4,0,1,28,6,0,0
fffe3200300038003600,0.4955555555555555,25.0,8.0,9.015541293671115,1,2321,2472,0,1,0,1,0,1,1,7402.07,7541,7392,422,9,5565,28,5111,4,12,2,1,0,5,12,2,0,0
fffe3800300034003500,0.49,13.0,8.0,9.86889610776651,4,1718,1794,0,0,0,3,0,1,0,488.25,7172,4669,199,28,29,39,8482,3,22,5,2,0,4,21,5,5,1
fffe330030003300,0.96,5.0,5.0,7.275864600546533,5,751,892,0,0,0,1,0,1,0,303.74,6119,2851,34,13,5849,40,6118,2,43,10,3,0,3,44,10,0,0
fffe3200340031003600,0.47777777777777775,12.0,7.0,3.871201010907891,7,41,960,0,0,0,1,0,1,0,113.76,650,7199,162,15,2335,30,6212,0,40,9,1,0,1,40,9,2,0
fffe3700340032003700,0.86,29.0,8.0,12.00219236039681,4,3666,3296,0,0,0,3,0,0,0,46713.44,8735,7584,478,28,2526,53,8943,2,3,0,2,0,3,2,0,5,1
fffe3100380037003400,0.63,8.0,5.0,5.940171252720432,2,378,1330,1,0,1,1,0,1,0,369.93,2892,5956,80,10,1606,52,2703,0,47,10,3,0,1,47,10,5,1
fffe390031003400,0.53,9.0,5.0,6.2975243070916695,4,1842,3809,1,1,0,1,0,0,0,948.79,5972,9974,97,12,369,33,3663,1,18,4,6,1,2,19,4,2,0
fffe3400310032003800,0.4722222222222222,25.0,12.0,7.908402910519657,3,837,305,1,0,1,3,1,1,0,278.11,6903,512,606,27,1567,1,7587,1,33,7,1,0,2,32,7,4,0
fffe3300380033003700,0.4411111111111111,30.0,9.0,7.904703913873747,3,842,636,0,1,0,0,1,0,1,397.2,6578,1420,549,3,5726,23,4112,4,30,7,6,1,5,31,7,2,0
fffe3600350030003300,0.89,22.0,10.0,12.069846195928486,4,3828,4091,0,0,0,0,0,1,0,4359.05,8808,8651,459,4,4018,12,4490,4,6,1,3,0,5,6,1,4,0
fffe3600350030003900,0.63,17.0,7.0,11.394141928980261,4,3606,3515,0,0,0,3,0,0,0,9877.36,8643,8142,234,28,3891,5,1458,2,31,7,2,0,3,30,7,5,1
fffe3600370037003500,0.87,5.0,3.0,6.553933404025811,4,155,1118,0,0,0,0,0,1,1,341.03,1341,4626,11,4,4494,6,3845,1,48,11,3,0,2,48,11,3,0
fffe3400360035003700,0.49444444444444446,13.0,8.0,7.585103596443697,3,120,1114,1,0,0,1,1,1,1,265.15,1022,3452,199,11,4186,23,5957,3,19,4,5,1,4,20,4,0,0
fffe3400350037003300,0.4444444444444444,32.0,9.0,9.8528256377339,1,2064,4720,1,0,1,3,0,1,0,1247.53,6141,9811,585,25,6794,47,4045,2,13,3,5,1,3,13,3,5,1
fffe3300360036003700,0.62,15.0,7.0,6.142037405587356,0,210,82,0,0,1,0,0,1,0,245.87,5308,692,201,0,2481,19,792,4,19,4,6,1,5,19,4,5,1
fffe3300310033003200,0.49,47.0,20.0,15.934854911845704,6,4613,1674,0,0,1,2,0,1,0,53299.95,9857,871,1088,22,2535,9,5546,4,21,4,0,0,5,21,4,0,0
fffe3700340037003700,0.82,16.0,8.0,6.363028103540465,0,81,1112,0,0,0,2,0,1,1,494.45,745,4808,261,16,450,41,8687,0,41,9,1,0,1,40,9,5,1
fffe3300380039003800,0.73,34.0,22.0,8.815649886750686,0,1578,1011,1,1,0,0,0,1,0,1033.77,7465,1973,1015,0,6830,17,8022,4,10,2,6,1,5,10,2,2,0
fffe3300300035003400,0.23,48.0,20.0,10.78468982173779,2,1320,2363,0,0,0,1,0,1,0,524.43,5645,6321,1096,10,1034,32,3108,2,44,10,4,0,3,44,10,3,0
fffe3900390039003100,0.98,30.0,8.0,12.697562532989423,4,3762,1879,1,1,1,0,0,1,1,612385.56,9131,3104,488,4,3209,26,6904,1,44,10,1,0,2,44,10,4,0
fffe3500300039003200,0.4155555555555555,11.0,6.0,6.008813185442595,2,361,686,1,0,1,3,0,1,0,190.53,4527,3490,133,26,6723,14,7293,2,9,2,5,1,3,9,2,5,1
fffe3800390034003600,0.73,34.0,10.0,7.157735484249907,0,280,318,1,0,0,3,0,1,0,377.59,5014,886,665,24,4660,15,6985,0,30,6,3,0,1,30,7,5,1
fffe3500390035003300,0.58,10.0,5.0,6.451035690284769,3,381,770,1,0,0,1,1,1,0,269.22,4435,3306,107,11,2748,18,6155,3,8,2,4,0,4,8,2,5,1
fffe3500350036003000,0.6,5.0,4.0,5.409222933566187,4,7,999,0,0,1,2,0,1,0,267.1,388,5561,21,20,6733,42,1687,3,50,11,0,0,4,50,11,0,0
fffe3400320039003800,0.68,23.88888888888889,10.0,9.621058326365796,5,2479,4540,0,0,0,2,0,0,0,2101.12,7016,9791,484,21,6775,3,2027,1,22,5,6,1,2,22,5,5,1
fffe3700380038003700,0.99,55.0,19.0,8.249313746260636,0,1271,336,1,0,0,3,0,1,0,1172.37,7492,462,1124,24,6149,21,2450,2,23,5,3,0,3,23,5,3,0
fffe3500300036003500,0.5,15.0,6.0,6.300785794663244,3,327,188,0,0,0,0,1,1,0,229.89,5707,966,171,3,1457,23,937,1,50,11,6,1,2,50,11,3,0
fffe3300380031003300,0.26,23.0,7.0,6.776506992372183,3,387,1103,0,0,0,1,1,1,0,208.93,3573,4313,355,11,782,1,707,4,1,0,2,0,5,1,0,1,0
fffe3600360033003000,0.73,3.0,3.0,3.4339872044851463,3,396,203,1,1,0,0,1,0,1,347.26,5975,5119,3,3,3528,16,4004,2,42,9,6,1,3,42,9,3,0
fffe3400390037003500,0.35,30.0,12.0,6.16541785423142,7,39,474,1,0,0,1,0,1,0,160.97,1642,2268,691,15,6702,12,8914,2,26,6,3,0,3,26,6,4,0
fffe3300390039003800,0.78,28.0,10.0,12.756030516998031,4,3919,4170,0,1,1,0,0,1,0,6176.07,8893,8485,571,4,2956,37,6159,1,38,9,5,1,2,39,9,2,0
fffe3800350037003600,0.09,27.0,10.0,5.855071922202427,7,31,1048,0,0,1,2,0,1,1,154.57,482,5174,549,23,2163,23,9445,0,22,5,2,0,1,22,5,2,0
fffe3700320039003000,0.59,42.0,21.0,12.139179354095925,1,3602,2335,0,1,0,2,0,1,1,12518.59,8884,5531,1070,17,3741,28,4014,2,2,0,3,0,3,2,0,3,0
fffe3700340037003400,0.56,27.0,11.0,10.123145034565505,1,1283,3236,1,1,0,0,0,0,0,1422.25,3922,8230,597,1,6572,52,3549,2,47,10,2,0,3,47,11,6,1
fffe3700380033003700,0.81,14.0,6.0,5.3471075307174685,7,150,1152,0,1,0,0,0,0,0,494.04,1231,6105,162,7,6363,20,5825,2,44,10,1,0,3,43,10,4,0
fffe3200340038003800,0.86,5.0,6.0,4.110873864173311,2,179,1395,0,1,0,1,0,1,0,313.15,1044,7834,47,10,2314,8,3946,4,19,4,1,0,5,19,4,0,0
fffe3900320031003500,0.01,5.0,5.0,8.24380842366528,6,358,1341,0,1,0,2,0,0,0,266.54,2675,3617,34,22,4079,14,3221,2,28,6,2,0,3,27,6,5,1
fffe3600370039003200,0.33,37.0,16.0,15.90275582124864,6,4771,2066,0,1,1,0,0,1,0,588632.01,9937,2338,923,6,782,0,8404,2,48,11,4,0,3,48,11,0,0
fffe3500360034003500,0.78,21.0,9.0,9.358329249689632,1,1442,4364,0,0,1,0,0,1,1,2309.11,3199,9761,401,1,5603,51,3370,3,33,7,4,0,4,33,7,2,0
fffe3400360038003200,0.45,5.0,5.222222222222222,7.024649030453636,4,68,493,0,0,0,1,0,1,0,207.95,1959,1537,37,12,6262,17,7311,2,46,10,5,1,3,46,10,4,0
fffe3300340036003900,0.4655555555555556,35.0,17.0,15.009801746329961,6,4050,4215,1,0,0,0,0,1,0,13053.11,9030,7807,925,6,4285,36,2802,4,18,4,4,0,5,18,4,1,0
fffe3900370036003500,0.16,17.0,7.0,8.938794081433805,1,1249,2001,0,1,0,2,0,1,0,308.17,5998,6239,234,17,2750,2,3981,1,51,11,4,0,2,51,11,4,0
fffe3600340035003700,0.08,43.0,20.0,15.306887646162316,5,4461,3246,1,1,0,1,1,0,0,24504.35,9553,6377,1063,13,6163,18,3481,4,17,4,3,0,5,17,4,3,0
fffe3100380034003500,0.5055555555555556,6.0,5.0,4.61512051684126,0,125,1376,0,1,0,2,0,0,0,159.8,715,7278,47,16,5389,33,8596,4,12,2,5,1,5,12,2,6,1
fffe3900300034003600,0.66,20.0,11.0,8.823647949191303,2,1517,2673,1,0,0,3,0,1,1,918.57,5948,7897,459,26,3915,53,3239,4,15,3,2,0,5,15,3,5,1
fffe3600390030003600,0.17,14.0,7.0,5.14166355650266,7,348,382,1,0,1,3,0,0,0,150.76,5268,3086,184,31,2523,45,2759,0,44,10,4,0,1,44,10,4,0
fffe3100300031003100,0.85,13.0,8.0,8.326516830239528,1,1417,67,0,0,1,3,0,0,0,388.21,7838,50,199,25,6302,52,2244,2,31,7,1,0,3,31,7,5,1
fffe3300320038003800,0.6,34.0,11.0,10.741459809602043,4,4457,4024,1,1,0,1,0,1,0,66957.55,9481,9067,708,12,1495,8,632,3,31,7,1,0,4,30,7,6,1
fffe3700320034003600,0.16,3.0,3.0,5.53338948872752,4,37,1347,0,1,0,0,0,1,0,182.76,291,6381,3,4,498,35,2539,0,51,11,3,0,1,52,11,0,0
fffe360030003300,0.44333333333333336,39.0,17.0,15.054020431981531,6,4653,2358,0,0,0,2,0,1,0,21901.77,9824,4011,968,22,3298,53,8093,4,8,1,1,0,5,8,1,1,0
fffe3300350034003600,0.87,41.0,10.0,8.410887808360037,2,1427,4084,1,0,1,3,0,1,1,4343.91,3520,9821,752,26,0,4,1004,3,32,7,4,0,4,32,7,1,0
fffe3300350039003100,0.57,17.0,8.0,8.04237800517328,2,586,58,0,0,1,1,0,1,0,495.4,6739,77,286,10,1848,15,5116,2,11,2,5,1,3,12,2,2,0
fffe3400300033003600,0.89,19.0,8.0,8.993675786759683,1,1512,3855,0,1,0,1,0,0,0,2284.92,4366,9508,334,9,2610,45,492,3,3,0,5,1,4,4,0,0,0
fffe3800330037003100,0.19,20.0,8.0,6.352629396319567,0,107,1078,0,0,1,2,0,1,0,188.51,967,4691,352,16,926,27,6850,1,47,10,2,0,2,46,10,6,1
fffe3300340037003400,0.6522222222222224,27.0,13.0,7.682482446534506,0,218,300,1,0,0,3,0,1,0,143.17,4630,570,680,24,4147,2,3400,2,38,9,6,1,3,39,9,3,0
fffe3100330037003400,0.34,41.0,14.0,5.707110264748875,5,321,530,0,0,0,1,0,1,0,198.0,4692,3080,908,13,5085,52,7854,1,14,3,0,0,2,13,3,4,0
