Customer Id,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Cost,City,State,Code,scheduled_year,scheduled_weekofyear,scheduled_month,scheduled_dayofweek,scheduled_weekend,delivery_year,delivery_weekofyear,delivery_month,delivery_dayofweek,delivery_weekend
fffe3100380030003700,0.38,31.0,7.0,11780.0,Brass,7.91,50.99,No,No,Yes,Roadways,No,Working Class,No,602.05,Petersenview,KY,76420,2019,20,5,2,0,2019,20,5,2,0
fffe3500340033003500,0.29,4.0,3.0,122.0,Brass,6.71,21.23,No,No,Yes,NONE,No,Wealthy,No,228.71,Jamesbury,MT,51170,2018,36,9,1,0,2018,35,9,5,1
fffe3700300037003000,0.67,29.0,13.0,317.0,Wood,5.46,12.86,Yes,No,Yes,Waterways,No,Working Class,No,380.62,Newmanmouth,VA,05266,2015,26,6,3,0,2015,26,6,3,0
fffe3800360033003100,0.29,55.0,22.0,116670.0,Bronze,48.05,98.24,No,No,No,Roadways,No,Wealthy,No,1313.11,East Seanfurt,TN,37438,2015,4,1,1,0,2015,3,1,4,0
fffe350033003700,0.63,33.333333333333336,13.0,1701910.6666666667,NONE,700.54,74.16,No,No,No,Airways,No,Wealthy,No,4847.22,South Samanthastad,ME,11450,2018,1,1,1,0,2018,1,1,1,0
fffe3900310039003700,0.03,14.0,6.0,835.0,Clay,5.52,23.0,No,No,Yes,Airways,Yes,Working Class,No,183.2,FPO,AE,99786,2017,20,5,1,0,2017,19,5,4,0
fffe3900340038003100,0.67,43.0,20.0,15562715.0,Stone,48748.57,88.28,No,Yes,Yes,Airways,No,Wealthy,Yes,1196661.77,North Richard,OK,67893,2018,41,10,3,0,2018,41,10,6,1
fffe360030003700,0.51,8.0,5.0,11439.0,NONE,5.81,36.16,No,Yes,Yes,Airways,No,Working Class,No,460.77,Johnbury,OR,92536,2018,44,11,4,0,2018,45,11,1,0
fffe3300340039003200,0.68,28.0,9.0,8520.333333333334,NONE,2159.68,68.27,Yes,No,Yes,Airways,No,Working Class,NONE,8062.29,Port Mirandamouth,ME,48839,2018,36,9,5,1,2018,37,9,1,0
fffe3400380030003900,0.04,25.0,12.0,1118467.0,Stone,356.95,27.84,Yes,Yes,Yes,Airways,No,Wealthy,No,8525.51,Petermouth,NV,98702,2015,37,9,6,1,2015,37,9,2,0
fffe3900310035003000,0.8,6.0,5.0,120.0,Aluminium,3.72,17.74,Yes,Yes,No,Airways,No,Working Class,Yes,278.69,Hintonland,WV,78573,2018,11,3,1,0,2018,11,3,1,0
fffe3700370038003800,0.92,22.0,21.0,1256498.0,Marble,5176.83,67.39,No,No,No,Roadways,No,Working Class,No,97425.4,East Sally,GA,00774,2016,21,5,3,0,2016,22,5,0,0
fffe380034003100,0.52,37.0,13.0,1025441.0,Marble,2831.8,56.9,No,No,No,Waterways,Yes,Working Class,NONE,5839.99,West Jason,SC,54140,2019,33,8,0,0,2019,32,8,6,1
fffe3300330037003600,0.59,13.0,6.0,58.0,Wood,3.79,12.17,Yes,No,Yes,Roadways,No,Working Class,Yes,218.74,Bryanport,AZ,86473,2017,39,9,4,0,2017,39,10,6,1
fffe3900340035003600,0.66,33.0,21.0,6521.0,Clay,26.45,28.77,Yes,No,Yes,Waterways,Yes,Working Class,Yes,940.08,Wardburgh,AL,89375,2016,5,2,1,0,2016,5,2,2,0
fffe3100390038003000,0.8133333333333334,19.0,12.0,243384.0,NONE,847.75,76.77,No,No,No,Roadways,No,Working Class,Yes,7375.23,Mcphersonport,NV,00871,2016,6,2,6,1,2016,6,2,2,0
fffe3500370033003000,0.59,20.0,9.0,10514.0,NONE,11.34,30.0,Yes,No,No,Waterways,No,Working Class,No,446.88,Melissafurt,MA,09459,2017,44,10,0,0,2017,44,10,1,0
fffe3300330036003300,0.4,10.0,4.0,668.0,Brass,5.0,10.69,No,No,No,NONE,No,Working Class,No,168.33,New Raymondfort,MN,73209,2015,37,9,4,0,2015,37,9,2,0
fffe3400330037003200,0.12,12.0,7.0,31512.666666666668,Marble,56.51,89.04,Yes,Yes,No,Airways,No,Working Class,NONE,629.68,APO,AP,70111,2016,27,7,3,0,2016,27,7,4,0
fffe3400350039003000,0.05,47.0,37.0,2378.0,Wood,3.38,14.43,Yes,Yes,No,Airways,No,Wealthy,No,173.97,Elizabethton,NH,42480,2018,18,5,5,1,2018,18,5,2,0
fffe3900310034003400,0.39,9.0,5.0,70.0,Aluminium,4.67,14.38,No,No,No,Roadways,No,Wealthy,No,167.63,Victorfort,TX,25307,2018,48,11,1,0,2018,47,11,6,1
fffe3400350030003600,0.08,8.0,5.0,3543.0,Marble,8.46,19.09,No,Yes,No,Airways,No,Wealthy,No,227.89,Heatherland,NY,17728,2015,20,5,5,1,2015,20,5,5,1
fffe3300330037003500,0.7,20.0,6.0,3310.0,NONE,28.35,19.14,No,No,No,Roadways,No,Working Class,No,393.99,Newtonville,ID,38677,2017,19,5,4,0,2017,19,5,4,0
fffe340036003400,0.79,22.0,10.0,243292.0,NONE,1057.32,64.53,No,No,Yes,Roadways,No,Working Class,No,4390.77,Lake Lisa,MT,77825,2016,20,5,6,1,2016,20,5,2,0
fffe3300300030003100,0.4133333333333333,27.0,14.0,655328.0,Marble,1720.86,50.19,No,Yes,No,Airways,No,Working Class,No,4643.23,North Lindseyberg,WI,06858,2016,51,12,3,0,2016,51,12,0,0
fffe3500390037003300,0.11,28.0,8.0,8632.0,Bronze,18.09,40.52,No,No,No,NONE,No,Working Class,NONE,247.17,Lake Matthewtown,ID,52330,2018,5,2,6,1,2018,5,2,6,1
fffe3300380032003100,0.58,4.0,4.0,86.0,Clay,5.52,18.21,Yes,No,No,NONE,Yes,Working Class,No,210.74,Penamouth,MI,24536,2015,18,4,1,0,2015,18,4,1,0
fffe3100310032003600,0.06,8.0,4.0,319898.0,NONE,4.6,15.32,Yes,No,Yes,NONE,Yes,Working Class,No,133.14,New Michael,SD,46422,2015,36,9,5,1,2015,36,9,6,1
fffe3700360038003900,0.64,16.0,7.0,199.0,Wood,4.07,22.29,Yes,No,Yes,Waterways,No,Wealthy,No,349.02,Hartchester,DE,81925,2016,20,5,3,0,2016,21,5,0,0
fffe340038003900,0.4466666666666666,40.0,16.666666666666668,1620899.3333333333,Brass,114.26,86.87,Yes,No,Yes,Waterways,No,Working Class,No,698.84,Port Josephton,WI,22743,2018,28,7,1,0,2018,27,7,5,1
fffe3800350032003500,0.85,5.0,5.0,86.0,Bronze,5.73,20.56,Yes,No,No,Waterways,No,Working Class,No,322.99,Reneeshire,MN,73326,2016,33,8,0,0,2016,33,8,4,0
fffe3200390030003700,0.5233333333333333,25.0,7.0,10590.333333333334,NONE,5.02,22.96,Yes,No,Yes,Waterways,No,Working Class,No,164.21,North Kyle,NJ,02741,2016,41,10,1,0,2016,41,10,1,0
fffe3600330038003200,0.35,31.0,15.0,3579266.0,Stone,5835.84,90.87,No,Yes,No,Roadways,No,Wealthy,No,47985.1,Matthewmouth,ND,69863,2016,9,2,0,0,2016,8,2,4,0
fffe3200390034003400,0.07,19.0,10.0,13428.0,Brass,15.49,79.2,Yes,No,No,NONE,No,Wealthy,Yes,483.14,Cynthiashire,MT,23813,2016,52,12,4,0,2016,52,12,2,0
fffe3200370030003200,0.74,26.0,19.0,2407957.3333333335,Clay,63.65,99.45,Yes,No,Yes,NONE,Yes,Working Class,Yes,4705.71,Diazville,IL,79053,2015,51,12,0,0,2015,50,12,5,1
fffe360032003300,0.22,18.0,11.0,891.0,Aluminium,3.2,14.96,Yes,No,Yes,Waterways,No,Working Class,NONE,143.46,South Chad,IL,46569,2017,5,1,0,0,2017,5,2,4,0
fffe3900380030003200,0.74,12.0,6.0,769.0,Clay,3.12,19.08,No,No,No,Airways,Yes,Working Class,No,314.72,Sheilaberg,CA,38914,2016,4,1,4,0,2016,4,1,4,0
fffe3900350033003600,0.66,14.0,8.0,3744.0,Bronze,20.44,18.41,No,Yes,No,Airways,No,Wealthy,Yes,443.78,East Christinatown,KS,42144,2019,3,1,4,0,2019,4,1,1,0
fffe3400380031003500,0.28,10.0,6.666666666666667,125.0,Aluminium,6.87,17.01,Yes,No,Yes,Waterways,No,Wealthy,No,188.18,South Jameschester,GA,15245,2015,30,7,0,0,2015,30,7,0,0
fffe3900370032003200,0.75,6.0,4.0,101.0,Clay,3.76,16.18,No,No,Yes,Waterways,Yes,Working Class,No,222.43,Lake Loretta,MS,02380,2019,4,1,3,0,2019,4,1,3,0
fffe3400390038003800,0.55,32.0,12.333333333333334,2435.0,Aluminium,15.73,17.91,No,No,Yes,Waterways,No,Working Class,No,343.92,Port Kelliland,CO,31625,2018,42,10,4,0,2018,42,10,5,1
fffe3800380034003700,0.73,38.0,9.0,596.0,Wood,3.16,23.83,No,No,No,Roadways,No,Working Class,No,552.59,West Paulport,UT,58381,2017,35,8,3,0,2017,35,8,3,0
fffe3300320036003300,0.6133333333333334,16.0,6.0,65.0,Wood,5.26,19.46,Yes,No,Yes,NONE,No,Working Class,No,154.39,East Troy,SC,33845,2015,16,4,4,0,2015,16,4,4,0
fffe3500330032003700,0.68,33.0,7.0,13567.0,Brass,91.17,30.43,No,No,No,Roadways,No,Working Class,No,7132.77,East Jenniferstad,AZ,61632,2017,8,2,3,0,2017,8,2,5,1
fffe3400330038003800,0.41,23.0,7.0,273.0,NONE,4.39,22.43,Yes,Yes,Yes,Airways,No,Working Class,No,310.25,West Robertton,CO,99126,2015,3,1,4,0,2015,3,1,1,0
fffe3600360039003900,0.28,17.0,6.0,3912.0,Brass,8.03,15.11,No,No,Yes,Roadways,No,Wealthy,No,247.72,New Dustin,NJ,66232,2016,1,1,2,0,2016,1,1,5,1
fffe3700330030003400,0.37,14.0,6.0,29866.0,Marble,61.76,85.66,Yes,No,Yes,Waterways,No,Working Class,Yes,976.78,Jeffreyburgh,OR,14278,2016,7,2,1,0,2016,7,2,3,0
fffe3800390037003000,0.63,35.0,17.0,26493.0,Bronze,142.93,45.46,Yes,No,No,Waterways,No,Working Class,Yes,1176.6,New Vanessafurt,WI,96966,2018,25,6,6,1,2018,25,6,5,1
fffe3100320035003700,0.34,14.0,7.0,481.0,Clay,3.84,15.43,No,No,No,NONE,Yes,Working Class,No,160.41,New Jeffrey,NM,87773,2015,9,2,1,0,2015,9,2,2,0
fffe3400340031003700,0.48666666666666664,25.0,17.0,1702.0,Aluminium,14.16,24.46,No,Yes,No,NONE,No,Wealthy,No,1185.83,Carolshire,VT,19282,2019,22,6,5,1,2019,22,6,6,1
fffe3900300034003800,0.19,12.0,8.0,24654.0,Marble,26.35,44.99,No,Yes,No,Roadways,No,Wealthy,Yes,442.49,Stevensport,IN,09470,2017,5,2,4,0,2017,5,2,4,0
fffe3100360031003600,0.16,31.0,15.0,678691.0,NONE,104.49,79.22,No,No,Yes,Waterways,No,Working Class,Yes,783.01,New Luisberg,TX,27117,2017,19,5,0,0,2017,18,5,3,0
fffe3700300037003200,0.22,16.0,8.0,129647.0,Stone,577.42,41.23,Yes,No,Yes,Waterways,No,Working Class,Yes,1634.45,Hayneston,LA,75134,2019,14,4,4,0,2019,15,4,1,0
fffe3700330038003000,0.84,13.0,8.0,161.0,Wood,5.65,21.88,No,No,Yes,Roadways,No,Working Class,No,514.73,Thomasstad,TX,45487,2017,22,6,5,1,2017,22,6,5,1
fffe3500370038003800,0.6,58.0,34.0,19381.0,Aluminium,131.75,66.03,No,Yes,No,Roadways,No,Wealthy,No,2185.14,Jessicaland,GA,05986,2015,41,10,2,0,2015,41,10,1,0
fffe3500340039003500,0.55,25.666666666666668,10.0,2897.0,Clay,9.77,11.86,No,No,Yes,Waterways,Yes,Working Class,Yes,557.95,South Kathy,NE,93940,2016,33,8,0,0,2016,33,8,2,0
fffe3800360030003800,0.7,22.0,6.0,68036.0,Marble,300.04,37.92,Yes,No,No,Waterways,No,Working Class,Yes,1940.47,North Robertview,ME,68716,2017,17,4,0,0,2017,17,4,3,0
fffe3700390031003000,0.54,21.0,8.0,6045.0,Brass,11.91,54.73,No,No,No,Waterways,No,Working Class,No,584.07,FPO,AA,26117,2019,29,7,3,0,2019,29,7,5,1
fffe3500370036003200,0.29,30.0,7.0,458.0,NONE,6.12,24.01,No,No,No,Roadways,No,Working Class,No,208.62,Pamelabury,OR,12432,2017,45,11,4,0,2017,45,11,3,0
fffe3900370032003600,0.93,9.0,4.0,223.0,Clay,3.72,14.45,No,Yes,Yes,Roadways,Yes,Wealthy,No,339.63,Linville,ID,85102,2015,44,10,5,1,2015,45,11,0,0
fffe3200380034003400,0.3,13.0,7.0,1189.0,Brass,3.59,12.4,No,No,No,NONE,No,Working Class,Yes,145.57,Billyfort,NV,83187,2017,22,5,1,0,2017,22,6,5,1
fffe3600350039003600,0.18,34.0,15.0,482.0,Wood,6.91,15.52,No,Yes,No,Airways,No,Working Class,Yes,153.45,Richardsonchester,WV,64995,2015,48,11,3,0,2015,48,11,3,0
fffe3600350031003500,0.43,17.0,7.0,222.0,Wood,4.17,13.25,Yes,No,Yes,Waterways,No,Working Class,No,167.73,Victoriaborough,ME,07618,2015,44,11,6,1,2015,45,11,2,0
fffe3200300030003700,0.25,31.0,13.0,18173.0,Brass,42.41,85.18,No,No,No,Airways,No,Working Class,Yes,799.99,Smithport,UT,32463,2015,13,3,4,0,2015,13,3,1,0
fffe3500390031003300,0.61,4.0,3.6666666666666665,594.0,Stone,4.21,19.95,No,No,Yes,NONE,No,Wealthy,No,316.18,South Ericbury,VT,09246,2015,49,12,2,0,2015,49,11,0,0
fffe3800370039003700,0.73,23.0,6.0,99049.0,Marble,723.09,50.56,Yes,No,Yes,Airways,No,Wealthy,No,32117.69,FPO,AP,02475,2018,47,11,6,1,2018,47,11,2,0
fffe3600300033003500,0.4566666666666667,14.0,6.0,445.0,Aluminium,5.76,21.38,Yes,Yes,Yes,Airways,No,Wealthy,No,231.33,New Allison,OH,15575,2015,32,8,3,0,2015,32,8,3,0
fffe3800310032003400,0.51,35.0,11.0,19396.0,Brass,52.16,96.24,No,No,No,Roadways,No,Working Class,No,1565.58,Sanderstown,WV,46426,2016,39,9,1,0,2016,38,9,6,1
fffe3200300038003100,0.2966666666666667,20.0,13.0,1264.0,Aluminium,5.75,16.87,Yes,No,No,Airways,No,Working Class,No,172.31,East Michelle,MD,69568,2017,23,6,6,1,2017,24,6,1,0
fffe3300370033003400,0.3,19.666666666666668,8.0,3859.0,Brass,5.31,20.5,No,Yes,Yes,Airways,No,Wealthy,NONE,282.27,New Christophertown,VT,03475,2018,39,9,6,1,2018,39,9,3,0
fffe3700300034003600,0.13,5.0,4.0,307.0,Brass,6.35,11.58,Yes,No,No,Waterways,No,Working Class,No,124.51,Lake Roger,ID,07714,2016,19,5,3,0,2016,20,5,0,0
fffe3800380037003000,0.42,7.0,4.0,554.0,Brass,4.66,16.58,No,No,Yes,Airways,No,Working Class,No,204.78,Robertsfurt,MO,60586,2015,18,4,0,0,2015,17,4,6,1
fffe350037003900,0.73,30.333333333333332,26.0,3011.0,NONE,11.6,10.72,Yes,No,No,NONE,No,Wealthy,No,394.78,New Tammieside,MA,24378,2018,1,12,0,0,2018,1,12,0,0
fffe3600370033003000,0.47,26.0,10.0,241975.0,Marble,692.44,75.73,No,No,No,Roadways,No,Working Class,No,5114.67,Longside,NV,77127,2019,9,2,3,0,2019,9,2,1,0
fffe3700320037003900,0.61,17.0,8.0,1493.0,Clay,3.72,17.09,Yes,No,No,Waterways,Yes,Working Class,No,296.57,Ashleeburgh,RI,84598,2016,14,4,1,0,2016,13,4,6,1
fffe3900330031003800,0.08,3.0,3.0,406.0,Stone,4.19,12.91,No,Yes,No,Airways,No,Wealthy,No,199.12,Andersonshire,VT,52725,2016,18,5,4,0,2016,18,5,4,0
fffe3400310034003200,0.5,29.0,16.0,1157354.0,Marble,1682.71,35.57,Yes,No,No,Waterways,No,Working Class,Yes,2637.02,East Juliemouth,UT,08933,2019,33,8,0,0,2019,33,8,1,0
fffe3900360030003800,0.28,36.0,11.0,53904.0,Brass,237.7,97.93,Yes,No,Yes,Waterways,No,Working Class,No,1166.36,DPO,AP,79387,2015,1,1,6,1,2015,2,1,1,0
fffe3300320034003900,0.35,26.0,17.0,256.0,Wood,6.48,18.16,Yes,Yes,No,NONE,No,Working Class,No,250.01,East William,SD,21639,2018,50,12,2,0,2018,49,12,6,1
fffe3100360034003000,0.61,14.0,7.0,11328.0,Clay,4.8,12.15,No,Yes,No,NONE,Yes,Working Class,No,222.18,DPO,AA,49821,2017,36,9,4,0,2017,37,9,0,0
fffe3900310035003100,0.96,29.0,8.0,1628.0,Clay,6.34,18.44,No,No,Yes,Roadways,Yes,Wealthy,No,1333.65,Marytown,UT,86799,2017,30,7,5,1,2017,30,7,6,1
fffe3800310035003600,0.52,10.0,5.0,897.0,Bronze,5.13,22.72,No,No,No,Waterways,No,Working Class,No,230.76,Lake Jennifer,ME,65322,2017,44,11,2,0,2017,44,11,6,1
fffe3200320038003400,0.11,36.0,9.666666666666666,40246.0,Brass,80.11,99.59,Yes,Yes,Yes,Airways,No,Working Class,No,1166.12,FPO,AP,62321,2017,38,9,0,0,2017,37,9,4,0
fffe3700300032003500,0.12,22.0,17.0,326.0,Wood,3.54,13.22,No,Yes,Yes,Airways,No,Wealthy,Yes,142.89,Mckinneyfort,AR,60597,2019,22,5,0,0,2019,22,5,3,0
fffe3700360035003300,0.17,36.0,20.0,6011455.0,Stone,17318.82,73.43,Yes,No,Yes,Airways,No,Working Class,No,37531.2,Port Megan,ME,44459,2019,18,5,5,1,2019,19,5,1,0
fffe3600300032003900,0.71,38.0,10.0,16984.0,Brass,90.4,59.55,Yes,Yes,No,Airways,No,Wealthy,NONE,9593.4,Pamelafurt,TX,25832,2015,29,7,3,0,2015,29,7,5,1
fffe3500310039003700,0.37,16.0,7.0,6158.0,Brass,21.08,49.07,Yes,Yes,No,NONE,No,Wealthy,No,542.3,Charlesfurt,AL,06042,2018,49,12,4,0,2018,50,12,0,0
fffe3900350030003300,0.16,20.0,9.0,6621.0,Brass,5.67,30.27,No,No,No,Roadways,No,Working Class,No,222.17,Maryton,MS,34753,2015,11,3,1,0,2015,11,3,4,0
fffe3700310030003400,0.24,24.0,13.0,636.0,Wood,4.77,23.32,No,No,Yes,Roadways,No,Working Class,No,222.83,Lake Lauriemouth,MS,45286,2019,5,2,5,1,2019,5,1,1,0
fffe3500390032003900,0.37,10.0,5.0,878.3333333333334,Brass,4.22,24.11,No,Yes,No,Airways,No,Working Class,No,225.17,West Susanberg,ID,12416,2015,48,11,6,1,2015,49,12,3,0
fffe3100320031003300,0.25,31.333333333333332,19.0,4166.0,Aluminium,6.13,22.62,No,No,Yes,Waterways,No,Wealthy,NONE,268.68,Ryanside,OH,34175,2019,30,7,5,1,2019,30,7,6,1
fffe3600300038003200,0.92,24.0,9.333333333333334,90.0,Bronze,4.33,17.08,No,No,No,NONE,No,Wealthy,No,288.33,New Curtisland,NH,54259,2016,6,2,1,0,2016,6,2,1,0
fffe3200390038003000,0.08,38.0,11.0,21454.0,Bronze,49.11,61.86,No,Yes,No,Airways,No,Wealthy,No,488.93,Toniland,LA,12302,2017,38,9,5,1,2017,38,9,3,0
fffe3600330032003700,0.44333333333333336,16.0,6.0,237.0,Clay,6.95,15.58,Yes,Yes,Yes,Airways,Yes,Wealthy,NONE,167.93,FPO,AA,92846,2019,31,7,0,0,2019,31,8,4,0
fffe3200330035003800,0.82,33.0,16.0,43884.0,Bronze,171.41,40.28,Yes,No,No,Waterways,No,Wealthy,No,1769.24,Sullivanview,ID,19925,2017,8,2,5,1,2017,8,2,3,0
fffe3300360037003200,0.54,5.0,5.0,3801.0,Stone,16.01,14.68,Yes,No,Yes,Roadways,No,Working Class,No,315.96,Brianaton,KS,95409,2016,17,4,0,0,2016,17,4,1,0
fffe3100390030003200,0.5033333333333333,4.0,3.0,25.0,Wood,5.54,18.08,No,No,No,NONE,No,Working Class,No,213.19,North Arthurshire,HI,88527,2015,49,12,5,1,2015,50,12,0,0
fffe3600380039003400,0.12,18.0,14.0,15324.0,Bronze,11.03,47.3,Yes,No,No,Waterways,No,Working Class,No,269.99,South Katherineville,TN,48771,2016,43,10,0,0,2016,43,10,3,0
fffe3900370039003000,0.39,27.0,9.0,527301.0,Stone,546.89,25.48,Yes,Yes,Yes,Airways,No,Working Class,No,10942.43,DPO,AA,25772,2016,23,6,3,0,2016,23,6,5,1
fffe3100370032003500,0.0,39.0,7.0,166214.0,Marble,239.52,50.53,No,No,No,NONE,Yes,Working Class,No,652.42,Lindabury,GA,27988,2019,5,1,0,0,2019,5,1,0,0
fffe3300310033003000,0.42,13.0,6.666666666666667,17683.666666666668,Aluminium,4.68,15.94,No,No,Yes,Waterways,No,Working Class,No,238.69,North Davidburgh,PA,80207,2019,18,5,4,0,2019,18,5,5,1
fffe3600340037003600,0.45,18.0,9.0,140067.0,NONE,308.87,42.12,No,Yes,No,NONE,No,Working Class,No,2047.19,South Charles,ME,86548,2018,33,8,1,0,2018,33,8,0,0
fffe3800370037003700,0.14,42.0,9.0,16993.0,Bronze,42.68,59.66,No,Yes,No,Roadways,No,Working Class,Yes,487.02,South Albertview,PA,13529,2015,10,3,5,1,2015,10,3,3,0
fffe3800340037003900,0.64,31.0,8.0,2778.0,Clay,8.46,11.79,Yes,No,Yes,Waterways,Yes,Working Class,Yes,678.41,Jamesfurt,AR,28506,2017,10,3,1,0,2017,10,3,2,0
fffe3600370035003800,0.85,33.0,16.0,2524.0,Aluminium,3.61,20.09,Yes,No,No,Airways,No,Working Class,No,871.73,Mitchellmouth,OR,90430,2016,21,5,3,0,2016,21,5,1,0
fffe390038003000,0.69,35.0,10.0,433.0,Wood,4.68,11.33,No,No,Yes,Roadways,No,Wealthy,Yes,354.51,Allisonmouth,OH,69601,2019,28,7,1,0,2019,28,7,5,1
fffe3400310038003900,0.49333333333333335,12.0,8.0,1281.6666666666667,Bronze,19.94,18.61,No,No,Yes,Roadways,No,Working Class,Yes,475.77,Frostland,NC,21697,2015,17,4,4,0,2015,18,4,0,0
fffe3900380038003200,0.46,20.0,8.0,155318.0,Stone,591.02,84.13,No,No,No,Waterways,No,Working Class,No,3183.32,APO,AP,38971,2016,8,2,1,0,2016,8,2,0,0
fffe3100390034003600,0.47,50.0,15.0,1149.0,Wood,5.14,12.16,No,No,No,NONE,No,Working Class,NONE,206.1,Mcdonaldside,AZ,90868,2017,13,3,3,0,2017,13,4,5,1
fffe3200310033003200,0.58,8.0,5.0,209.0,Clay,5.56,12.43,No,No,No,Airways,Yes,Working Class,No,187.89,Garciaburgh,MO,91846,2017,44,10,1,0,2017,44,11,2,0
fffe3600340032003300,0.31333333333333335,40.666666666666664,26.0,192042.0,Brass,1503.56,73.19,Yes,No,No,Airways,No,Working Class,No,6234.24,FPO,AE,65944,2015,44,10,2,0,2015,44,10,1,0
fffe3700330033003400,0.22,9.0,5.0,504.0,Bronze,4.16,16.58,No,No,No,Roadways,No,Working Class,No,152.45,Parkermouth,AZ,05805,2015,43,10,0,0,2015,43,10,0,0
fffe3600350031003400,0.17,17.0,6.0,1388.0,Bronze,5.04,14.59,Yes,No,No,Roadways,No,Working Class,No,162.46,North Garrett,NH,43435,2015,11,3,2,0,2015,11,3,5,1
fffe3800300032003200,0.15,13.0,8.0,2800.0,Bronze,6.32,21.46,Yes,No,No,Airways,No,Wealthy,Yes,213.76,East Richard,NJ,91478,2018,35,8,2,0,2018,35,9,5,1
fffe3200320031003600,0.33,44.0,15.0,35810.0,Bronze,94.7,36.48,No,Yes,Yes,Roadways,No,Working Class,No,1692.19,Lake Melissafort,AK,32596,2018,31,8,3,0,2018,31,7,0,0
fffe3800390033003400,0.09,25.0,9.0,1898.0,Clay,6.03,15.01,Yes,No,Yes,Waterways,Yes,Working Class,No,165.75,FPO,AP,06281,2018,34,8,2,0,2018,34,8,3,0
fffe3700320032003800,0.05,24.0,7.0,5089.0,Bronze,3.0,56.19,No,No,No,Waterways,No,Working Class,No,287.76,North Ashleyfort,AR,46740,2018,12,3,1,0,2018,11,3,5,1
fffe3900330032003100,0.77,12.0,6.0,551.0,Clay,3.85,13.16,No,No,Yes,Roadways,Yes,Working Class,Yes,283.1,North Gregory,WV,85200,2018,39,9,0,0,2018,39,9,2,0
fffe3600340030003700,0.75,11.0,7.0,1635.0,Bronze,6.6,13.47,No,Yes,No,Roadways,No,Wealthy,No,494.67,DPO,AE,31475,2019,23,6,4,0,2019,23,6,0,0
fffe3100320031003600,0.89,19.0,14.0,25842.0,Brass,32.16,61.77,No,No,No,Roadways,No,Wealthy,No,2163.53,South Oscartown,CO,57161,2015,34,8,0,0,2015,34,8,2,0
fffe3800370037003000,0.04,42.0,15.0,2603197.0,Marble,2560.02,97.03,No,Yes,No,Airways,Yes,Working Class,Yes,8694.3,East Matthewport,NJ,46318,2018,7,2,1,0,2018,7,2,1,0
fffe3400330037003700,0.99,31.0,15.0,115414.0,Aluminium,6.74,14.43,Yes,No,No,NONE,No,Working Class,Yes,1169.38,North Racheltown,CO,61456,2017,36,9,0,0,2017,36,9,2,0
fffe3600300031003100,0.17,29.0,6.0,53527.0,Marble,84.75,79.79,No,No,No,Roadways,No,Working Class,No,774.8,Shannonberg,PA,74193,2019,28,7,0,0,2019,27,7,3,0
fffe3900310031003400,0.15,23.0,7.0,348.0,Wood,5.13,22.11,No,No,Yes,Roadways,No,Working Class,No,177.22,East Barbara,AR,36959,2016,40,10,6,1,2016,40,10,3,0
fffe3500320030003700,0.4,25.0,11.0,456266.0,Marble,654.16,64.89,No,Yes,No,NONE,No,Working Class,No,6032.72,West Jack,IL,64842,2016,30,7,5,1,2016,30,7,2,0
fffe3400330031003700,0.25333333333333335,8.0,5.0,208.66666666666666,Marble,5.66,60.85,Yes,No,Yes,Waterways,No,Working Class,No,354.82,Reneefurt,LA,68592,2015,9,2,2,0,2015,9,2,4,0
fffe3400330030003200,0.47,8.0,5.0,48.0,Wood,3.25,16.12,No,No,No,NONE,No,Working Class,No,144.45,South Lisashire,VT,33378,2018,5,1,2,0,2018,5,2,4,0
fffe3400340036003800,0.66,4.0,3.6666666666666665,86.0,Clay,3.47,11.93,No,No,Yes,Roadways,Yes,Working Class,No,152.1,DPO,AP,96574,2015,19,5,6,1,2015,20,5,0,0
fffe310033003600,0.52,21.333333333333332,8.0,5356.0,Marble,46.61,43.67,Yes,No,No,Airways,No,Working Class,No,786.77,North Joel,AR,26182,2018,21,5,5,1,2018,21,5,5,1
fffe3200340037003400,0.5566666666666666,7.0,5.0,2425.3333333333335,Wood,6.0,20.63,No,Yes,No,Airways,No,Working Class,No,129.82,FPO,AE,09720,2019,5,2,5,1,2019,5,2,5,1
fffe3500390038003200,0.02,33.0,6.0,207038.0,Marble,115.75,76.55,No,No,No,Roadways,No,Wealthy,No,658.75,APO,AP,34283,2015,25,6,5,1,2015,25,6,6,1
fffe3600340037003200,0.17,22.0,7.0,992.0,Aluminium,6.11,20.7,No,Yes,No,NONE,No,Working Class,NONE,183.32,Hicksburgh,DE,75157,2018,4,1,2,0,2018,3,1,6,1
fffe3100330036003500,0.08,22.0,8.0,12037.666666666666,Wood,5.57,13.52,Yes,Yes,No,Airways,No,Wealthy,No,140.7,Welchmouth,NH,81969,2016,2,1,4,0,2016,2,1,1,0
fffe3500340032003800,0.04,5.0,3.0,445.0,Stone,3.27,11.92,No,No,No,Roadways,No,Working Class,NONE,155.96,Mariafort,ND,51463,2015,4,1,3,0,2015,4,1,6,1
fffe3400320038003300,0.5066666666666667,20.0,7.0,1108.0,NONE,6.57,17.6,No,No,No,Roadways,No,Wealthy,NONE,294.86,North Jessica,NY,67372,2015,2,1,5,1,2015,2,1,3,0
